app_name	review_text	category
Seabank	bagus cepat transaksinya dan mudah	Positif
Seabank	mantap 🤗	Positif
Seabank	mntabbbsss	Positif
Seabank	cepat dan praktis	Positif
Seabank	terimakasih🙏	Positif
Seabank	Pengalaman saya selama memakai Seabank sangat memuaskan. Pernah ada kendala transaksi yang belum masuk, tetapi pihak customer memberikan pelayanan yang sangat baik dan memuaskan.	Positif
Seabank	Hati-hati saldo bisa hilang guys pake ini.	Negatif
Seabank	mantap	Positif
Seabank	ko gk bisa tf ke bang lain ya ..	Negatif
Seabank	good job	Positif
Seabank	sangat membantu	Positif
Seabank	sangat membantu dalam belanja online dan lainnya	Positif
Seabank	bagus	Positif
Seabank	mantap bukan mantan	Positif
Seabank	bonus daftar ga ada	Netral
Seabank	goodjob	Positif
Seabank	bagus	Positif
Seabank	mantep, saudaranya ShopeePay	Positif
Seabank	wenak	Positif
Seabank	baik	Positif
Seabank	aplikasi sangat bagus sangat puas	Positif
Seabank	kereeeen	Positif
Seabank	mantaap laah ini bank	Positif
Seabank	too cool	Positif
Seabank	menguntungkan nabung di see bank	Positif
Seabank	Sangat puasss	Positif
Seabank	mudah digunakan untuk setor dan tarik tunai dan tf	Positif
Seabank	Sangat fleksibel dan ramah untuk pengguna, tidak ada limit pengambilan, dan gratis kirim ke mana aja	Positif
Seabank	mantap	Positif
Seabank	seabank sangat mudah cara pakainya belanja dan transfer cepat tanpa ribut	Positif
Seabank	bagus bngtt,,, terfavorit buat transaksi ringkas dan cepat semoga lebih baik lgi makasihh yaa sea bank	Positif
Seabank	the best	Positif
Seabank	kenapa saya gak bisa login di aplikasi seabank tapi kalo lewat shoppe bisa . kalo lewat aplikasi kenapa selalu di minta verifikasi ktp	Negatif
Seabank	baik	Positif
Seabank	mantab👍👍👍👍👍	Positif
Seabank	apk perbankan yg sangat rekomn bgt buat para pembisnis mudah di pahami dn sangat cepat 👍👍	Positif
Seabank	baik	Positif
Seabank	mantap	Positif
Seabank	terima kasih atas kenyamanan nya. pake seaBank	Positif
Seabank	seabank sangat membantu urusan saya... love u seabank	Positif
Seabank	sangat membantu dlm bertransaksi keuangan	Positif
Seabank	sangat membantu dan mudah	Positif
Seabank	the best	Positif
Seabank	sangat bagus dan aman	Positif
Seabank	SeaBank pokonya termudah,tercepat,pokonya bagus bangeeeetttttt	Positif
Seabank	sangat memuaskan	Positif
Seabank	mending pake ini, gak ada potongan bulanan	Positif
Seabank	cepat dan mantap	Positif
Seabank	ok	Positif
Seabank	"Layanan ini sedang tidak tersedia. Silakan hubungi Customer Service untuk bantuan. akun tiba"" tidak bisa dibuka tanpa pemberitahuan"	Negatif
Seabank	mantap	Netral
Seabank	mantap jdi mudah apa aja	Positif
Seabank	mantap sekali	Positif
Seabank	baik	Positif
Seabank	best	Positif
Seabank	dapet sms sore ini dari sea daftar dengan SEAPROMO dapet 100k , pas daftar mlm ke approve gak dapet apa-apa 💁 jadi kurang percaya makenya	Negatif
Seabank	bagusssssss	Positif
Seabank	bagus banget	Positif
Seabank	mntap	Positif
Seabank	sangat puas sekali	Positif
Seabank	"asli terpavorit begitu baiklah"" debeast banget ok, bebas iklan, bug atupun lelet, bagus ketika di jalankan aplikasinya dan membuka semua fitur2nya. Namun sayang juga ya, sering ketika dipakai terkadang agak"" susah membukanya pas saat jaringan tidak baik / jaringan jelek, terkadang loadingnya lambat sekali dan cuman berputar putar saja. sayakira cuman hal seperti itu yang biasa terjadi di apps ini dan semua sdh berjalan dgn oke, aplikasinya udah terbaik dlm layanannya, trpercaya & sangat aman"	Positif
Seabank	Selama ini sangat puas, tidak ada kendala dan bebas iklan	Positif
Seabank	pakai seabank sangat membantu sangat mudah dan gampang banget kirim uang kirim apapun itu	Positif
Seabank	bagus	Positif
Seabank	Mantap	Positif
Seabank	bagus... transfer gratis dan cepat	Positif
Seabank	baik	Netral
Seabank	murah cepat	Positif
Seabank	"Lumayan puas memakainya , simple banget gaes, bebas iklan, bug ataupun lemot, bagus ketika di oprasikan aplikasinya dan membuka semua fiturnya. Akan tetapi sayang juga sih, sering ketika dipakai terkadang agak"" susah membukanya pas saat koneksi lagi buruk / jaringan jelek, terkadang loadingnya lambat sekali dan cuma berputar putar ajah. akukira cuman hal itu yang biasa terjadi di apl ini dan aplikasi ini sudah berjalan dengan lancar, aplikasinya sdah sesuai dngan deskripsi"	Positif
Seabank	sangat puas	Positif
Seabank	banyak bonusnya	Positif
Seabank	baik	Positif
Seabank	mantap lah pokoknya ini aplikasi	Positif
Seabank	di sea bank pinjam susah klu mau pinjam di tolak terus	Positif
Seabank	mantap	Positif
Seabank	sangat bermanfaat	Positif
Seabank	memuaskan dan sangat simple tampilan nya.	Positif
Seabank	bagus	Positif
Seabank	ok	Positif
Seabank	aplikasi bank yang sangat bagus 👍	Positif
Seabank	mantap	Positif
Seabank	mantaf. sangat membantu transaksi cepat	Positif
Seabank	kenapa selalu kembali login	Positif
Seabank	operasional cepatt syaa suka	Positif
Seabank	aplikasinya cukup memuaskan, Tapi seabank pinjamnya belum muncul juga.padahal udh sering bgt transaksi pake seabank	Positif
Seabank	sangat bermanfaat	Positif
Seabank	mempermudah saya	Positif
Seabank	dimanapun transfernya bunga o rupiah. terimakasih seabank,	Positif
Seabank	gak bisa tarik tunai,bisa nya tarik di Indomaret	Positif
Seabank	👌👌	Positif
Seabank	puas	Positif
Seabank	ok	Positif
Seabank	siip	Positif
Seabank	Masih bersifat Sementara, karena baru mulai 👍👍	Positif
Seabank	mudah buat transfer nya g ribet g NGEBUG	Positif
Seabank	"asli bagus sangat lancar, suka banget ok, bebas iklan, bug ataupun lelet, baik ketika di jalankan aplikasinya dan membuka semua fitur2nya. Namun disayangkan juga sih, sering ketika pakai terkadang agak"" susah membukanya pas saat koneksi lagi buruk / jaringan jelek, terkadang loadingnya lama sekali dan cuman berputar putar ajah, akukira cuman hal seperti itu yang biasa terjadi di apps ini dan aplikasinya sudah berjalan dengan oke, aplikasinya sudah mmberi rasa aman dan nyaman stiap transaksinya."	Positif
Seabank	mantap	Positif
Seabank	dari sekian banyak bank online ini yg paling menjamin,amanah terus yaaa	Positif
Seabank	mantap	Positif
Seabank	ok	Positif
Seabank	ok	Positif
Seabank	praktis dan simpel tidak banyak memakan biaya admin.	Positif
Seabank	seabank sangat sigma dan menyenangkan	Positif
Seabank	sangat membantu	Positif
Seabank	"ga muncul""seabank pinjam nya pdahal sudah bnyak trnsaksi"	Negatif
Seabank	terasperan nya cepat	Positif
Seabank	bagus	Positif
Seabank	seneng banget nemu seabank, karna gampang banget buat transaksi apapun	Positif
Seabank	bagus	Positif
Seabank	mantap	Positif
Seabank	mantap bagus	Positif
Seabank	mantap min	Positif
Seabank	sangat bagus	Positif
Seabank	mempermudah dan mempercepat transaksi tunai	Positif
Seabank	nice	Positif
Seabank	bagus sekali	Positif
Seabank	mantaapp	Positif
Seabank	Sangat memuaskan	Positif
Seabank	Sangat mempermudah transaksi dan investasi. Tapi sangat merepotkan untuk setiap transaksi harus menggunakan verifikasi wajah, karena fiturnya harus menggunakan kamera depan (sedangkan kamera depan HP saya rusak), kalau bisa, tolong agar bisa dialihkan menggunakan kamera belakang (untuk alternatif verifikasi wajah bagi yang punya masalah dengan kamera depan), Big thanks!	Positif
Seabank	Alhamdulillah lancar pake seabank,dan enak juga buat transaksi. Terimakasih admin🙏🏻	Positif
Seabank	keren	Positif
Seabank	mantap	Positif
Seabank	mantap lah	Positif
Seabank	sea bank top gear bgt	Positif
Seabank	SeaBank emang the best, transfernya mudah dan praktis,saya baru pertama kali menggunakan terima kasih SeaBank, sukses selalu dengan pelayanan yang makin menarik 👍🙏	Positif
Seabank	sangat bagus	Positif
Seabank	sangat praktis 👍👍👍	Positif
Seabank	enak si pakenya, pelayanan costumer sevisnya juga ramah², penanganan kendalanya juga cepat, asiklah pokonya pake seabank, saya tambahin lagi 🌟🌟🌟🌟🌟👍👍👍👍	Positif
Seabank	(FD5ECL) bisa dapet cewek 😝 baguss gak lelet , ada bonusnya lagi🤭	Positif
Seabank	betol dapat bonus gak ni	Positif
Seabank	sea bank is the best	Positif
Seabank	semoga tf bank lain masih gratis, gopay ovo sudah mulai berbayar	Positif
Seabank	mantap	Positif
Seabank	mantap cepet	Positif
Seabank	Alhamdulillah	Positif
Seabank	Good !	Positif
Seabank	mantap	Positif
Seabank	gacor!!!!!!!	Positif
Seabank	mengapa fitur pinjaman di seabank tidak muncul??	Netral
Seabank	bgus banget	Positif
Seabank	keren cepet prosesnya	Positif
Seabank	seneng banget pake seaBank,mudah, cepet dan ndk rumit	Positif
Seabank	Sngat membantu sy	Negatif
Seabank	kenapa ngk bisa buka apk seabank ,selama ini bisa,klw buka apk nya ada tulisan kontrol layar terdeteksi,	Negatif
Seabank	mantap dan cepat	Positif
Seabank	mudah dan admin nya free	Positif
Seabank	mantap	Positif
Seabank	semoga aman menyimpan uang di sea bank	Positif
Seabank	bagus banget,pengirimannya jg cepat	Positif
Seabank	top	Positif
Seabank	Sangat membantu sekali	Positif
Seabank	sudah beda dengan dlu	Negatif
Seabank	sangat bagus	Positif
Seabank	mantap	Positif
Seabank	bagus	Positif
Seabank	sangat nyaman sekali menggunskan afplikasi seabank	Positif
Seabank	sangat bagus dan cocok banget apk nya di hp kalian gaes.	Positif
Seabank	satset gak pake lama	Positif
Seabank	terbaik nyaman	Positif
Seabank	kartu debit nya dong seabank,koq belom ada kartu debit nya,bank digital lain udah ada kartu debit nya	Positif
Seabank	sangat mudah	Positif
Seabank	i like this	Positif
Seabank	sukses terus seabank😍	Positif
Seabank	katanya terhubung ke shopee tapi daftar lewat shopee gak bisa malah tambah ribet padahal akun udah terhubung tapi buka apk mlah ribet..apk payah	Negatif
Seabank	mantap nabung di seabank	Positif
Seabank	aplikasi yg sangat bagus...	Positif
Seabank	Oke	Positif
Seabank	mantap	Positif
Seabank	muncul peringatan keamanan jaringan padahal gapake von atau dns, gabisa bayar di di Indomaret karga gabisa nampilin qr qris	Negatif
Seabank	bagus, mudah digunakan	Positif
Seabank	adict aps	Positif
Seabank	tdk bisa log in	Negatif
Seabank	good	Positif
Seabank	aplikasinya baguss bngett pliss, rekomendasi bngtt buat kalian yg gmau ribet tf🔥👌🏻	Positif
Seabank	sangat mudah membantu	Positif
Seabank	bagus,moga maju	Positif
Seabank	good	Positif
Seabank	jos	Positif
Seabank	mangtap	Positif
Seabank	good	Positif
Seabank	sangat membantu sekali	Positif
Seabank	saya ingin di aktip kan seabank pinjam tolong bantuan nya 🙏🙏🙏🙏	Positif
Seabank	sayang senang , krnh biaya transfernya gratis ke semua bank . suskses slalu seabank.	Positif
Seabank	oke/BagusMbatu	Positif
Seabank	Impressive work! The pressure washing done on my driveway and roof was flawless. The team was professional, and everything looks better than I imagined.	Positif
Seabank	mudah , cicilannyanringan	Positif
Seabank	lumyan	Positif
Seabank	simpanan dan pengiriman aman	Positif
Seabank	4top	Positif
Seabank	bagus, kirim uang kemanaa-mana ga ada adminnya. mantappp	Positif
Seabank	sya senang pakai seabank karena tf gratis	Positif
Seabank	mantap	Positif
Seabank	membantu	Positif
Seabank	baik	Positif
Seabank	sangat puas gaesss cocok banget buat gen z mengatur keuangan dan investasi	Positif
Seabank	sangat bagus👍👍	Positif
Seabank	sangat puas	Positif
Seabank	pinjaman saya ngga di ACC	Netral
Seabank	cepat n kredible	Positif
Seabank	udah dua kali tiba2 saldo hilang, pertama 100.000 kedua sama itu yg saya cek, entah yang tidak saya cek, karna saya kadang tidak sering cek saldo , betul2 mengecewakan, hati2 aza buat pengguna yg lain	Negatif
Seabank	bagus, rekomended. tingkatkan keamanan biar gak kebobolan maling / hacker.	Positif
Seabank	mudah dan cepat	Positif
Seabank	baguss bgt	Positif
Seabank	ga ribet dan sangat mudah prosesnya	Positif
Seabank	Bagus	Positif
Seabank	sangat praktis	Positif
Seabank	proses nya cepat, gampang, mudah, ga banyak iklan..	Positif
Seabank	aplikasi yang sangat membantu	Positif
Seabank	sangat membantuku	Netral
Seabank	Keren	Positif
Seabank	amat sangat membantu pake seabank	Positif
Seabank	sekarang sea bank susah pengajuan pinjaman..padahal akun saya gapernah telat..bayar juga sebelum jatoh tempo udh bayar..kadang punya duit lebih langsung lunasin..ribet skrg sea bank..bunga kecil buat apa kalo minjam nya d tolak Mulu ..Susah🤧	Netral
Seabank	di paksa buat rating aplikasi, ya udh anggep aja sedekah	Positif
Seabank	the first ya menggunakan SeaBank, oke utk semua transaksi, n bs tarik tunai di indo/alfa mart 👍👍	Positif
Seabank	baik	Positif
Seabank	bagus pelayanan ny	Positif
Seabank	terbaik	Positif
Seabank	proses cpt n bebas biaya admin	Positif
Seabank	menurut saya aplikasi bank nya udah bagus tapi tolong dong tambahkan fitur setor tunai lewat Alfamart dong soal tempat saya cuman ada Alfamart yang paling dekat 🙏🏻	Netral
Seabank	sering2 free admin ya 🥰, over all sih cakep daaah. love	Positif
Seabank	mantap	Positif
Seabank	sedap	Positif
Seabank	sangat membantu	Positif
Seabank	sangat puas pake seabank	Positif
Seabank	sejauh ini masih oke banget	Positif
Seabank	puassss bgt	Positif
Seabank	aplikasinya sangat bagus sekali cuma kena biaya admin kalau transfer ke bank milik BUMN entah Bank BRI Bank BNI Bank Mandiri dan Bank BTN	Positif
Seabank	mudah sekali tanpa biaya admin	Positif
Seabank	Tolong dong pihak seabank membuat metode pembayaran melalui fingerprint, soalnya kan pakai qris maupun tf di tempat umum apa lagi restoran sering kali terdapat cctv nah itu kan bisa terlihat PINnya, semalam transaksi aja banyak orang di belakang yang ngelihatin pin saya, jadi lebih bagus kalau bayarnya ada metode fingerprint. terima kasih.	Negatif
Seabank	Bagus	Positif
Seabank	cakepp	Positif
Seabank	sangat membantu semoga sea bank semakin maju	Positif
Seabank	aplikasi bagus	Positif
Seabank	transaksi nya cepat suka sih	Positif
Seabank	keren	Positif
Seabank	mantap transfer cepat gratis lagi ko	Positif
Seabank	sangat terpercaya	Positif
Seabank	good job	Positif
Seabank	moga bagus terus min aplikasi nya, jangan ada kendala atau sesuatu yg bisa ngerugiin semua orang yg pake aplikasi ini😊	Positif
Seabank	sangat menyenangkan 🙏	Positif
Seabank	ngak ribet trus ngak kebanyakan admin	Positif
Seabank	awal yg menyenangkan	Positif
Seabank	terbaik	Positif
Seabank	mantul	Positif
Seabank	sangat puas	Positif
Seabank	sangat membantu	Positif
Seabank	kerennnn	Positif
Seabank	bagus tidak ada potongan administrasi	Positif
Seabank	ada biaya admin gratis	Positif
Seabank	mantap banget	Positif
Seabank	mudah di gunakan, dan dapet bunga setiap harinya	Positif
Seabank	sama sekali nggak bisa kebuka....	Negatif
Seabank	sangat membantu dan murah meriah	Positif
Seabank	ok pisan	Positif
Seabank	👍👍👍	Positif
Seabank	SeaBank mantap 👍	Positif
Seabank	ok	Positif
Seabank	mantap yg punya APK sea bank. semoga gratisan tf ny jagn di kurangi ya bos sea bank.	Positif
Seabank	baik	Positif
Seabank	bagus dan cepat	Positif
Seabank	top markotop	Positif
Seabank	sangat bagus	Positif
Seabank	bagus	Positif
Seabank	sangat efisien	Positif
Seabank	sangat bagus	Positif
Seabank	mantap se x	Positif
Seabank	oke worth it	Positif
Seabank	oke	Positif
Seabank	sangat membantu buat transaksi	Positif
Seabank	sangat memudahkan dalam transaksi online	Positif
Seabank	good	Positif
Seabank	mantap	Positif
Seabank	sangat membantu, semoga kedepannya lebih bagus lagi	Positif
Seabank	sangat baik transaksinya dana gratis	Positif
Seabank	Alhamdulillah suka bngt pake aplikasi seabank ini	Positif
Seabank	mudah dan cepat	Positif
Seabank	semoga berhasil dan selalu sukses untuk bermanfaat buat kita semuanya amin ya Allah SWT	Positif
Seabank	Teman2 coba deh di pengaturan notifikasi transaksi masuk ada pilihan email, tapi saat ada transaksi masuk tidak ada email sama sekali.	Negatif
Seabank	lumayan buat aman aja klau nyimpen uang terus gedek juga lagi klau untuk nyimpen uang	Positif
Seabank	sangat bagusss aplikasi ini semoga kedepannya semakin bagus lagi	Positif
Seabank	mantap...simple....mudah...dan sangat membantu	Positif
Seabank	Kenapa ga bisa regrist ya	Netral
Seabank	bagusss... mudah2an terjaga data2 nya ga adaacara djebol saldonya...	Positif
Seabank	bagus	Positif
Seabank	mantap semoga jaya	Positif
Seabank	aplikasi terbaik	Positif
Seabank	Lebih Hemat & Cepat. I Love SeaBank	Positif
Seabank	mudah, sangat membantu	Positif
Seabank	"Bagus asli sangat baik, suka banget appsnya, bebas iklan, bug ataupun lelet, enak ketika di jalankan aplikasinya dan membuka semua fitur2nya. Tapi di saýangkan juga sih, sering ketika di pakai terkadang agak"" susah membukanya pas saat koneksi lagi buruk / jaringan jelek, terkadang loadingnya lama sekali dan cuman berputar putar ajah, akukira hanya hal seperti itu yang biasa terjadi di apps ini dan aplikasinya sudah berjalan dengan baik, sebgai aops perbankan apps ini sudah sngat aman & nyaman."	Positif
Seabank	bank digital terbaik	Positif
Seabank	mau aktivasi ulang doang aja ribet banget inilah itulah,belum pas verifikasi wajah itu berkali kali gagal pdhal sinyal lancar,wajah jelas tetap gagal sekalinya berhasil disuruh ngisi data habis itu tinggal disimpan,ehh malah disuruh nunggu 30 menit karena kebanyakan verifikasi wajah.YANG BIKIN BANYAK VERIFIKASI WAJAH ITU ELU KOCAKKKKK	Negatif
Seabank	good	Positif
Seabank	sangat bagus untuk transaksi	Positif
Seabank	transaksi mudah dan cepat, semoga amann yaa nabung disini	Positif
Seabank	keren	Positif
Seabank	mantap	Positif
Seabank	krennn	Positif
Seabank	terbaik	Positif
Seabank	sangat bagus	Positif
Seabank	jos	Positif
Seabank	guud	Positif
Seabank	apk seabank terbaik	Positif
Seabank	suka dengan seaBank, praktis	Positif
Seabank	baik	Negatif
Seabank	mantap banget	Positif
Seabank	bagus	Positif
Seabank	kuota kirim gratisnya banyakin lg	Positif
Seabank	bisa melakukan transaksi ke semua bank, cepat juga dan aman sukses selalu buat seabank	Positif
Seabank	mantap	Positif
Seabank	ok	Positif
Seabank	seabank memang the best trasfer kemana aja gratis dan simpanan bunga yg menguntungkan,cair setiap hari.	Positif
